,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.4,0.33,0.33,0.33
1,0.4,0.33,0.33,0.33
2,0.4,0.33,0.33,0.33
3,0.4,0.33,0.33,0.33
4,0.4,0.33,0.33,0.33
5,0.4,0.33,0.33,0.33
6,0.4,0.33,0.33,0.33
7,0.4,0.33,0.33,0.33
8,0.4,0.33,0.33,0.33
9,0.4,0.33,0.33,0.33
10,0.4,0.33,0.33,0.33
11,0.4,0.33,0.33,0.33
12,0.4,0.33,0.33,0.33
13,0.4,0.33,0.33,0.33
14,0.4,0.33,0.33,0.33
15,0.4,0.33,0.33,0.33
16,0.4,0.33,0.33,0.33
17,0.4,0.33,0.33,0.33
18,0.4,0.33,0.33,0.33
19,0.4,0.33,0.33,0.33
20,0.4,0.33,0.33,0.33
21,0.4,0.33,0.33,0.33
22,0.4,0.33,0.33,0.33
23,0.4,0.33,0.33,0.33
24,0.4,0.33,0.33,0.33
25,0.4,0.33,0.33,0.33
26,0.4,0.33,0.33,0.33
27,0.4,0.33,0.33,0.33
28,0.4,0.33,0.33,0.33
29,0.4,0.33,0.33,0.33
30,0.4,0.33,0.33,0.33
31,0.4,0.33,0.33,0.33
32,0.4,0.33,0.33,0.33
33,0.4,0.33,0.33,0.33
34,0.4,0.33,0.33,0.33
35,0.4,0.33,0.33,0.33
36,0.4,0.33,0.33,0.33
37,0.4,0.33,0.33,0.33
38,0.4,0.33,0.33,0.33
39,0.4,0.33,0.33,0.33
40,0.4,0.33,0.33,0.33
41,0.4,0.33,0.33,0.33
42,0.4,0.33,0.33,0.33
43,0.4,0.33,0.33,0.33
44,0.4,0.33,0.33,0.33
45,0.4,0.33,0.33,0.33
46,0.4,0.33,0.33,0.33
47,0.4,0.33,0.33,0.33
48,0.4,0.33,0.33,0.33
49,0.4,0.33,0.33,0.33
50,0.4,0.33,0.33,0.33
51,0.4,0.33,0.33,0.33
52,0.4,0.33,0.33,0.33
53,0.4,0.33,0.33,0.33
54,0.4,0.33,0.33,0.33
55,0.4,0.33,0.33,0.33
56,0.4,0.33,0.33,0.33
57,0.4,0.33,0.33,0.33
58,0.4,0.33,0.33,0.33
59,0.4,0.33,0.33,0.33
60,0.4,0.33,0.33,0.33
61,0.4,0.33,0.33,0.33
62,0.4,0.33,0.33,0.33
63,0.4,0.33,0.33,0.33
64,0.4,0.33,0.33,0.33
65,0.4,0.33,0.33,0.33
66,0.4,0.33,0.33,0.33
67,0.4,0.33,0.33,0.33
68,0.4,0.33,0.33,0.33
69,0.4,0.33,0.33,0.33
70,0.4,0.33,0.33,0.33
71,0.4,0.33,0.33,0.33
72,0.4,0.33,0.33,0.33
73,0.4,0.33,0.33,0.33
74,0.4,0.33,0.33,0.33
75,0.4,0.33,0.33,0.33
76,0.4,0.33,0.33,0.4
77,0.4,0.33,0.33,0.33
78,0.4,0.33,0.33,0.33
79,0.4,0.33,0.33,0.33
80,0.4,0.33,0.33,0.33
81,0.4,0.33,0.33,0.33
82,0.4,0.33,0.33,0.4
83,0.4,0.33,0.33,0.4
84,0.4,0.33,0.33,0.4
85,0.4,0.33,0.33,0.4
86,0.4,0.33,0.33,0.33
87,0.4,0.33,0.33,0.4
88,0.4,0.33,0.33,0.4
89,0.4,0.33,0.33,0.4
90,0.4,0.33,0.33,0.4
91,0.4,0.33,0.33,0.4
92,0.4,0.33,0.33,0.4
93,0.4,0.33,0.33,0.4
94,0.4,0.33,0.33,0.4
95,0.4,0.33,0.33,0.4
96,0.4,0.33,0.33,0.4
97,0.4,0.33,0.33,0.4
98,0.4,0.33,0.4,0.4
99,0.4,0.33,0.4,0.4
