,DS,MV,proposed1(wcv),proposed2(wcv_wp)
0,0.0,0.47,0.48,0.48
1,0.0,0.47,0.47,0.47
2,0.0,0.47,0.48,0.46
3,0.0,0.47,0.48,0.46
4,0.0,0.47,0.48,0.46
5,0.0,0.47,0.48,0.48
6,0.0,0.47,0.48,0.48
7,0.0,0.47,0.48,0.48
8,0.0,0.47,0.48,0.48
9,0.0,0.47,0.48,0.48
10,0.0,0.47,0.48,0.48
11,0.0,0.47,0.48,0.48
12,0.0,0.47,0.48,0.48
13,0.0,0.47,0.48,0.48
14,0.0,0.47,0.48,0.48
15,0.0,0.47,0.48,0.48
16,0.0,0.47,0.48,0.48
17,0.0,0.47,0.48,0.48
18,0.0,0.47,0.48,0.48
19,0.0,0.47,0.48,0.48
20,0.0,0.47,0.48,0.48
21,0.0,0.47,0.48,0.48
22,0.0,0.47,0.48,0.48
23,0.0,0.47,0.48,0.48
24,0.0,0.47,0.48,0.48
25,0.0,0.47,0.48,0.48
26,0.0,0.47,0.48,0.48
27,0.0,0.47,0.48,0.48
28,0.0,0.47,0.48,0.48
29,0.0,0.47,0.48,0.48
30,0.0,0.47,0.48,0.48
31,0.0,0.47,0.48,0.48
32,0.0,0.47,0.48,0.48
33,0.0,0.47,0.48,0.48
34,0.0,0.47,0.48,0.48
35,0.0,0.47,0.48,0.48
36,0.0,0.47,0.48,0.48
37,0.0,0.47,0.48,0.48
38,0.0,0.47,0.48,0.48
39,0.0,0.47,0.48,0.48
40,0.0,0.47,0.48,0.48
41,0.0,0.47,0.48,0.48
42,0.0,0.47,0.48,0.48
43,0.0,0.47,0.48,0.48
44,0.0,0.47,0.48,0.48
45,0.0,0.47,0.48,0.48
46,0.0,0.47,0.48,0.48
47,0.0,0.47,0.48,0.48
48,0.0,0.47,0.48,0.48
49,0.0,0.47,0.48,0.48
